,Zahl,Dozen,Black/Red,Even/Odd,High/Low,Column
561,25,Dozen 3,Red,Odd,High,Column 1
562,34,Dozen 3,Red,Even,High,Column 1
563,1,Dozen 1,Red,Odd,Low,Column 1
564,16,Dozen 2,Red,Even,Low,Column 1
565,3,Dozen 1,Red,Odd,Low,Column 3
566,23,Dozen 2,Red,Odd,High,Column 2
567,19,Dozen 2,Red,Odd,High,Column 1
568,15,Dozen 2,Black,Odd,Low,Column 3
569,8,Dozen 1,Black,Even,Low,Column 2
570,35,Dozen 3,Black,Odd,High,Column 2
571,18,Dozen 2,Red,Even,Low,Column 3
572,22,Dozen 2,Black,Even,High,Column 1
573,10,Dozen 1,Black,Even,Low,Column 1
574,16,Dozen 2,Red,Even,Low,Column 1
575,35,Dozen 3,Black,Odd,High,Column 2
576,33,Dozen 3,Black,Odd,High,Column 3
577,10,Dozen 1,Black,Even,Low,Column 1
578,7,Dozen 1,Red,Odd,Low,Column 1
579,28,Dozen 3,Black,Even,High,Column 1
580,19,Dozen 2,Red,Odd,High,Column 1
581,24,Dozen 2,Black,Even,High,Column 3
582,13,Dozen 2,Black,Odd,Low,Column 1
583,28,Dozen 3,Black,Even,High,Column 1
584,5,Dozen 1,Red,Odd,Low,Column 2
585,8,Dozen 1,Black,Even,Low,Column 2
586,36,Dozen 3,Red,Even,High,Column 3
587,8,Dozen 1,Black,Even,Low,Column 2
588,22,Dozen 2,Black,Even,High,Column 1
589,16,Dozen 2,Red,Even,Low,Column 1
590,16,Dozen 2,Red,Even,Low,Column 1
591,19,Dozen 2,Red,Odd,High,Column 1
592,34,Dozen 3,Red,Even,High,Column 1
593,7,Dozen 1,Red,Odd,Low,Column 1
594,29,Dozen 3,Black,Odd,High,Column 2
595,19,Dozen 2,Red,Odd,High,Column 1
596,18,Dozen 2,Red,Even,Low,Column 3
597,6,Dozen 1,Black,Even,Low,Column 3
598,26,Dozen 3,Black,Even,High,Column 2
599,17,Dozen 2,Black,Odd,Low,Column 2
600,32,Dozen 3,Red,Even,High,Column 2
601,17,Dozen 2,Black,Odd,Low,Column 2
602,17,Dozen 2,Black,Odd,Low,Column 2
603,7,Dozen 1,Red,Odd,Low,Column 1
604,20,Dozen 2,Black,Even,High,Column 2
605,16,Dozen 2,Red,Even,Low,Column 1
606,29,Dozen 3,Black,Odd,High,Column 2
607,24,Dozen 2,Black,Even,High,Column 3
608,21,Dozen 2,Red,Odd,High,Column 3
609,5,Dozen 1,Red,Odd,Low,Column 2
610,34,Dozen 3,Red,Even,High,Column 1
611,20,Dozen 2,Black,Even,High,Column 2
612,7,Dozen 1,Red,Odd,Low,Column 1
613,33,Dozen 3,Black,Odd,High,Column 3
614,15,Dozen 2,Black,Odd,Low,Column 3
615,9,Dozen 1,Red,Odd,Low,Column 3
616,11,Dozen 1,Black,Odd,Low,Column 2
617,15,Dozen 2,Black,Odd,Low,Column 3
618,33,Dozen 3,Black,Odd,High,Column 3
619,2,Dozen 1,Black,Even,Low,Column 2
620,9,Dozen 1,Red,Odd,Low,Column 3
621,1,Dozen 1,Red,Odd,Low,Column 1
622,12,Dozen 1,Red,Even,Low,Column 3
623,21,Dozen 2,Red,Odd,High,Column 3
624,32,Dozen 3,Red,Even,High,Column 2
625,28,Dozen 3,Black,Even,High,Column 1
626,5,Dozen 1,Red,Odd,Low,Column 2
627,16,Dozen 2,Red,Even,Low,Column 1
628,12,Dozen 1,Red,Even,Low,Column 3
629,15,Dozen 2,Black,Odd,Low,Column 3
630,23,Dozen 2,Red,Odd,High,Column 2
631,21,Dozen 2,Red,Odd,High,Column 3
632,31,Dozen 3,Black,Odd,High,Column 1
633,3,Dozen 1,Red,Odd,Low,Column 3
634,31,Dozen 3,Black,Odd,High,Column 1
635,13,Dozen 2,Black,Odd,Low,Column 1
636,29,Dozen 3,Black,Odd,High,Column 2
637,33,Dozen 3,Black,Odd,High,Column 3
638,6,Dozen 1,Black,Even,Low,Column 3
639,22,Dozen 2,Black,Even,High,Column 1
640,7,Dozen 1,Red,Odd,Low,Column 1
641,1,Dozen 1,Red,Odd,Low,Column 1
642,4,Dozen 1,Black,Even,Low,Column 1
643,21,Dozen 2,Red,Odd,High,Column 3
644,25,Dozen 3,Red,Odd,High,Column 1
645,15,Dozen 2,Black,Odd,Low,Column 3
646,11,Dozen 1,Black,Odd,Low,Column 2
647,7,Dozen 1,Red,Odd,Low,Column 1
648,13,Dozen 2,Black,Odd,Low,Column 1
649,30,Dozen 3,Red,Even,High,Column 3
650,2,Dozen 1,Black,Even,Low,Column 2
651,36,Dozen 3,Red,Even,High,Column 3
652,34,Dozen 3,Red,Even,High,Column 1
653,30,Dozen 3,Red,Even,High,Column 3
654,3,Dozen 1,Red,Odd,Low,Column 3
655,25,Dozen 3,Red,Odd,High,Column 1
656,31,Dozen 3,Black,Odd,High,Column 1
657,32,Dozen 3,Red,Even,High,Column 2
658,11,Dozen 1,Black,Odd,Low,Column 2
659,21,Dozen 2,Red,Odd,High,Column 3
660,18,Dozen 2,Red,Even,Low,Column 3
661,27,Dozen 3,Red,Odd,High,Column 3
662,3,Dozen 1,Red,Odd,Low,Column 3
663,5,Dozen 1,Red,Odd,Low,Column 2
664,14,Dozen 2,Red,Even,Low,Column 2
665,36,Dozen 3,Red,Even,High,Column 3
666,26,Dozen 3,Black,Even,High,Column 2
667,14,Dozen 2,Red,Even,Low,Column 2
668,9,Dozen 1,Red,Odd,Low,Column 3
669,0,0,0,0,0,0
670,15,Dozen 2,Black,Odd,Low,Column 3
671,25,Dozen 3,Red,Odd,High,Column 1
672,18,Dozen 2,Red,Even,Low,Column 3
673,9,Dozen 1,Red,Odd,Low,Column 3
674,29,Dozen 3,Black,Odd,High,Column 2
675,18,Dozen 2,Red,Even,Low,Column 3
676,35,Dozen 3,Black,Odd,High,Column 2
677,0,0,0,0,0,0
678,21,Dozen 2,Red,Odd,High,Column 3
679,15,Dozen 2,Black,Odd,Low,Column 3
680,11,Dozen 1,Black,Odd,Low,Column 2
681,5,Dozen 1,Red,Odd,Low,Column 2
682,10,Dozen 1,Black,Even,Low,Column 1
683,8,Dozen 1,Black,Even,Low,Column 2
684,19,Dozen 2,Red,Odd,High,Column 1
685,16,Dozen 2,Red,Even,Low,Column 1
686,0,0,0,0,0,0
687,31,Dozen 3,Black,Odd,High,Column 1
688,8,Dozen 1,Black,Even,Low,Column 2
689,13,Dozen 2,Black,Odd,Low,Column 1
690,21,Dozen 2,Red,Odd,High,Column 3
691,3,Dozen 1,Red,Odd,Low,Column 3
692,23,Dozen 2,Red,Odd,High,Column 2
693,15,Dozen 2,Black,Odd,Low,Column 3
694,34,Dozen 3,Red,Even,High,Column 1
695,33,Dozen 3,Black,Odd,High,Column 3
696,1,Dozen 1,Red,Odd,Low,Column 1
697,32,Dozen 3,Red,Even,High,Column 2
698,3,Dozen 1,Red,Odd,Low,Column 3
699,36,Dozen 3,Red,Even,High,Column 3
700,11,Dozen 1,Black,Odd,Low,Column 2
701,35,Dozen 3,Black,Odd,High,Column 2
702,34,Dozen 3,Red,Even,High,Column 1
703,0,0,0,0,0,0
704,1,Dozen 1,Red,Odd,Low,Column 1
705,21,Dozen 2,Red,Odd,High,Column 3
706,5,Dozen 1,Red,Odd,Low,Column 2
707,16,Dozen 2,Red,Even,Low,Column 1
708,7,Dozen 1,Red,Odd,Low,Column 1
709,6,Dozen 1,Black,Even,Low,Column 3
710,34,Dozen 3,Red,Even,High,Column 1
711,23,Dozen 2,Red,Odd,High,Column 2
712,1,Dozen 1,Red,Odd,Low,Column 1
713,30,Dozen 3,Red,Even,High,Column 3
714,31,Dozen 3,Black,Odd,High,Column 1
715,34,Dozen 3,Red,Even,High,Column 1
716,35,Dozen 3,Black,Odd,High,Column 2
717,13,Dozen 2,Black,Odd,Low,Column 1
718,11,Dozen 1,Black,Odd,Low,Column 2
719,21,Dozen 2,Red,Odd,High,Column 3
720,23,Dozen 2,Red,Odd,High,Column 2
721,4,Dozen 1,Black,Even,Low,Column 1
722,0,0,0,0,0,0
723,21,Dozen 2,Red,Odd,High,Column 3
724,36,Dozen 3,Red,Even,High,Column 3
725,12,Dozen 1,Red,Even,Low,Column 3
726,22,Dozen 2,Black,Even,High,Column 1
727,2,Dozen 1,Black,Even,Low,Column 2
728,32,Dozen 3,Red,Even,High,Column 2
729,33,Dozen 3,Black,Odd,High,Column 3
730,35,Dozen 3,Black,Odd,High,Column 2
731,4,Dozen 1,Black,Even,Low,Column 1
732,34,Dozen 3,Red,Even,High,Column 1
733,20,Dozen 2,Black,Even,High,Column 2
734,4,Dozen 1,Black,Even,Low,Column 1
735,30,Dozen 3,Red,Even,High,Column 3
736,16,Dozen 2,Red,Even,Low,Column 1
737,11,Dozen 1,Black,Odd,Low,Column 2
738,27,Dozen 3,Red,Odd,High,Column 3
739,18,Dozen 2,Red,Even,Low,Column 3
740,35,Dozen 3,Black,Odd,High,Column 2
741,36,Dozen 3,Red,Even,High,Column 3
742,26,Dozen 3,Black,Even,High,Column 2
743,15,Dozen 2,Black,Odd,Low,Column 3
744,1,Dozen 1,Red,Odd,Low,Column 1
745,22,Dozen 2,Black,Even,High,Column 1
746,13,Dozen 2,Black,Odd,Low,Column 1
747,31,Dozen 3,Black,Odd,High,Column 1
748,28,Dozen 3,Black,Even,High,Column 1
749,21,Dozen 2,Red,Odd,High,Column 3
750,12,Dozen 1,Red,Even,Low,Column 3
751,11,Dozen 1,Black,Odd,Low,Column 2
752,32,Dozen 3,Red,Even,High,Column 2
753,20,Dozen 2,Black,Even,High,Column 2
754,11,Dozen 1,Black,Odd,Low,Column 2
755,20,Dozen 2,Black,Even,High,Column 2
756,0,0,0,0,0,0
757,17,Dozen 2,Black,Odd,Low,Column 2
758,34,Dozen 3,Red,Even,High,Column 1
759,28,Dozen 3,Black,Even,High,Column 1
760,27,Dozen 3,Red,Odd,High,Column 3
761,16,Dozen 2,Red,Even,Low,Column 1
762,0,0,0,0,0,0
763,23,Dozen 2,Red,Odd,High,Column 2
764,14,Dozen 2,Red,Even,Low,Column 2
765,22,Dozen 2,Black,Even,High,Column 1
766,12,Dozen 1,Red,Even,Low,Column 3
767,12,Dozen 1,Red,Even,Low,Column 3
768,16,Dozen 2,Red,Even,Low,Column 1
769,32,Dozen 3,Red,Even,High,Column 2
770,24,Dozen 2,Black,Even,High,Column 3
771,35,Dozen 3,Black,Odd,High,Column 2
772,24,Dozen 2,Black,Even,High,Column 3
773,9,Dozen 1,Red,Odd,Low,Column 3
774,2,Dozen 1,Black,Even,Low,Column 2
775,23,Dozen 2,Red,Odd,High,Column 2
776,29,Dozen 3,Black,Odd,High,Column 2
777,13,Dozen 2,Black,Odd,Low,Column 1
778,2,Dozen 1,Black,Even,Low,Column 2
779,22,Dozen 2,Black,Even,High,Column 1
780,25,Dozen 3,Red,Odd,High,Column 1
781,27,Dozen 3,Red,Odd,High,Column 3
782,25,Dozen 3,Red,Odd,High,Column 1
783,19,Dozen 2,Red,Odd,High,Column 1
784,3,Dozen 1,Red,Odd,Low,Column 3
785,34,Dozen 3,Red,Even,High,Column 1
786,7,Dozen 1,Red,Odd,Low,Column 1
787,32,Dozen 3,Red,Even,High,Column 2
788,15,Dozen 2,Black,Odd,Low,Column 3
789,9,Dozen 1,Red,Odd,Low,Column 3
790,16,Dozen 2,Red,Even,Low,Column 1
791,31,Dozen 3,Black,Odd,High,Column 1
792,12,Dozen 1,Red,Even,Low,Column 3
793,35,Dozen 3,Black,Odd,High,Column 2
794,5,Dozen 1,Red,Odd,Low,Column 2
795,13,Dozen 2,Black,Odd,Low,Column 1
796,5,Dozen 1,Red,Odd,Low,Column 2
797,18,Dozen 2,Red,Even,Low,Column 3
798,30,Dozen 3,Red,Even,High,Column 3
799,33,Dozen 3,Black,Odd,High,Column 3
800,14,Dozen 2,Red,Even,Low,Column 2
801,31,Dozen 3,Black,Odd,High,Column 1
802,8,Dozen 1,Black,Even,Low,Column 2
803,11,Dozen 1,Black,Odd,Low,Column 2
804,22,Dozen 2,Black,Even,High,Column 1
805,15,Dozen 2,Black,Odd,Low,Column 3
806,8,Dozen 1,Black,Even,Low,Column 2
807,6,Dozen 1,Black,Even,Low,Column 3
808,6,Dozen 1,Black,Even,Low,Column 3
809,20,Dozen 2,Black,Even,High,Column 2
810,6,Dozen 1,Black,Even,Low,Column 3
811,8,Dozen 1,Black,Even,Low,Column 2
812,16,Dozen 2,Red,Even,Low,Column 1
813,31,Dozen 3,Black,Odd,High,Column 1
814,31,Dozen 3,Black,Odd,High,Column 1
815,26,Dozen 3,Black,Even,High,Column 2
816,23,Dozen 2,Red,Odd,High,Column 2
817,10,Dozen 1,Black,Even,Low,Column 1
818,35,Dozen 3,Black,Odd,High,Column 2
819,23,Dozen 2,Red,Odd,High,Column 2
820,27,Dozen 3,Red,Odd,High,Column 3
821,27,Dozen 3,Red,Odd,High,Column 3
822,8,Dozen 1,Black,Even,Low,Column 2
823,34,Dozen 3,Red,Even,High,Column 1
824,12,Dozen 1,Red,Even,Low,Column 3
825,28,Dozen 3,Black,Even,High,Column 1
826,3,Dozen 1,Red,Odd,Low,Column 3
827,5,Dozen 1,Red,Odd,Low,Column 2
828,34,Dozen 3,Red,Even,High,Column 1
829,20,Dozen 2,Black,Even,High,Column 2
830,30,Dozen 3,Red,Even,High,Column 3
831,24,Dozen 2,Black,Even,High,Column 3
832,27,Dozen 3,Red,Odd,High,Column 3
833,31,Dozen 3,Black,Odd,High,Column 1
834,23,Dozen 2,Red,Odd,High,Column 2
835,23,Dozen 2,Red,Odd,High,Column 2
836,13,Dozen 2,Black,Odd,Low,Column 1
837,19,Dozen 2,Red,Odd,High,Column 1
838,29,Dozen 3,Black,Odd,High,Column 2
839,18,Dozen 2,Red,Even,Low,Column 3
840,15,Dozen 2,Black,Odd,Low,Column 3
841,19,Dozen 2,Red,Odd,High,Column 1
842,7,Dozen 1,Red,Odd,Low,Column 1
843,2,Dozen 1,Black,Even,Low,Column 2
844,10,Dozen 1,Black,Even,Low,Column 1
845,1,Dozen 1,Red,Odd,Low,Column 1
846,29,Dozen 3,Black,Odd,High,Column 2
847,1,Dozen 1,Red,Odd,Low,Column 1
848,31,Dozen 3,Black,Odd,High,Column 1
849,22,Dozen 2,Black,Even,High,Column 1
850,7,Dozen 1,Red,Odd,Low,Column 1
851,6,Dozen 1,Black,Even,Low,Column 3
852,27,Dozen 3,Red,Odd,High,Column 3
853,15,Dozen 2,Black,Odd,Low,Column 3
854,36,Dozen 3,Red,Even,High,Column 3
855,27,Dozen 3,Red,Odd,High,Column 3
856,20,Dozen 2,Black,Even,High,Column 2
857,29,Dozen 3,Black,Odd,High,Column 2
858,33,Dozen 3,Black,Odd,High,Column 3
859,14,Dozen 2,Red,Even,Low,Column 2
860,2,Dozen 1,Black,Even,Low,Column 2
861,33,Dozen 3,Black,Odd,High,Column 3
862,6,Dozen 1,Black,Even,Low,Column 3
863,13,Dozen 2,Black,Odd,Low,Column 1
864,17,Dozen 2,Black,Odd,Low,Column 2
865,16,Dozen 2,Red,Even,Low,Column 1
866,4,Dozen 1,Black,Even,Low,Column 1
867,27,Dozen 3,Red,Odd,High,Column 3
868,4,Dozen 1,Black,Even,Low,Column 1
869,16,Dozen 2,Red,Even,Low,Column 1
870,3,Dozen 1,Red,Odd,Low,Column 3
871,32,Dozen 3,Red,Even,High,Column 2
872,13,Dozen 2,Black,Odd,Low,Column 1
873,18,Dozen 2,Red,Even,Low,Column 3
874,4,Dozen 1,Black,Even,Low,Column 1
875,31,Dozen 3,Black,Odd,High,Column 1
876,10,Dozen 1,Black,Even,Low,Column 1
877,28,Dozen 3,Black,Even,High,Column 1
878,19,Dozen 2,Red,Odd,High,Column 1
879,35,Dozen 3,Black,Odd,High,Column 2
880,28,Dozen 3,Black,Even,High,Column 1
881,19,Dozen 2,Red,Odd,High,Column 1
882,2,Dozen 1,Black,Even,Low,Column 2
883,26,Dozen 3,Black,Even,High,Column 2
884,1,Dozen 1,Red,Odd,Low,Column 1
885,10,Dozen 1,Black,Even,Low,Column 1
886,31,Dozen 3,Black,Odd,High,Column 1
887,32,Dozen 3,Red,Even,High,Column 2
888,16,Dozen 2,Red,Even,Low,Column 1
889,32,Dozen 3,Red,Even,High,Column 2
890,27,Dozen 3,Red,Odd,High,Column 3
891,4,Dozen 1,Black,Even,Low,Column 1
892,36,Dozen 3,Red,Even,High,Column 3
893,19,Dozen 2,Red,Odd,High,Column 1
894,20,Dozen 2,Black,Even,High,Column 2
895,22,Dozen 2,Black,Even,High,Column 1
896,20,Dozen 2,Black,Even,High,Column 2
897,7,Dozen 1,Red,Odd,Low,Column 1
898,27,Dozen 3,Red,Odd,High,Column 3
899,12,Dozen 1,Red,Even,Low,Column 3
900,26,Dozen 3,Black,Even,High,Column 2
901,1,Dozen 1,Red,Odd,Low,Column 1
902,4,Dozen 1,Black,Even,Low,Column 1
903,5,Dozen 1,Red,Odd,Low,Column 2
904,0,0,0,0,0,0
905,28,Dozen 3,Black,Even,High,Column 1
906,36,Dozen 3,Red,Even,High,Column 3
907,33,Dozen 3,Black,Odd,High,Column 3
908,34,Dozen 3,Red,Even,High,Column 1
909,13,Dozen 2,Black,Odd,Low,Column 1
910,5,Dozen 1,Red,Odd,Low,Column 2
911,7,Dozen 1,Red,Odd,Low,Column 1
912,1,Dozen 1,Red,Odd,Low,Column 1
913,33,Dozen 3,Black,Odd,High,Column 3
914,26,Dozen 3,Black,Even,High,Column 2
915,35,Dozen 3,Black,Odd,High,Column 2
916,15,Dozen 2,Black,Odd,Low,Column 3
917,35,Dozen 3,Black,Odd,High,Column 2
918,30,Dozen 3,Red,Even,High,Column 3
919,3,Dozen 1,Red,Odd,Low,Column 3
920,36,Dozen 3,Red,Even,High,Column 3
921,14,Dozen 2,Red,Even,Low,Column 2
922,19,Dozen 2,Red,Odd,High,Column 1
923,36,Dozen 3,Red,Even,High,Column 3
924,16,Dozen 2,Red,Even,Low,Column 1
925,1,Dozen 1,Red,Odd,Low,Column 1
926,36,Dozen 3,Red,Even,High,Column 3
927,26,Dozen 3,Black,Even,High,Column 2
928,20,Dozen 2,Black,Even,High,Column 2
929,25,Dozen 3,Red,Odd,High,Column 1
930,28,Dozen 3,Black,Even,High,Column 1
931,26,Dozen 3,Black,Even,High,Column 2
932,4,Dozen 1,Black,Even,Low,Column 1
933,14,Dozen 2,Red,Even,Low,Column 2
934,3,Dozen 1,Red,Odd,Low,Column 3
935,11,Dozen 1,Black,Odd,Low,Column 2
936,8,Dozen 1,Black,Even,Low,Column 2
937,21,Dozen 2,Red,Odd,High,Column 3
938,7,Dozen 1,Red,Odd,Low,Column 1
939,26,Dozen 3,Black,Even,High,Column 2
940,23,Dozen 2,Red,Odd,High,Column 2
941,20,Dozen 2,Black,Even,High,Column 2
942,9,Dozen 1,Red,Odd,Low,Column 3
943,13,Dozen 2,Black,Odd,Low,Column 1
944,23,Dozen 2,Red,Odd,High,Column 2
945,21,Dozen 2,Red,Odd,High,Column 3
946,25,Dozen 3,Red,Odd,High,Column 1
947,17,Dozen 2,Black,Odd,Low,Column 2
948,4,Dozen 1,Black,Even,Low,Column 1
949,14,Dozen 2,Red,Even,Low,Column 2
950,18,Dozen 2,Red,Even,Low,Column 3
951,20,Dozen 2,Black,Even,High,Column 2
952,5,Dozen 1,Red,Odd,Low,Column 2
953,26,Dozen 3,Black,Even,High,Column 2
954,31,Dozen 3,Black,Odd,High,Column 1
955,30,Dozen 3,Red,Even,High,Column 3
956,34,Dozen 3,Red,Even,High,Column 1
957,27,Dozen 3,Red,Odd,High,Column 3
958,21,Dozen 2,Red,Odd,High,Column 3
959,16,Dozen 2,Red,Even,Low,Column 1
960,35,Dozen 3,Black,Odd,High,Column 2
961,24,Dozen 2,Black,Even,High,Column 3
962,34,Dozen 3,Red,Even,High,Column 1
963,16,Dozen 2,Red,Even,Low,Column 1
964,30,Dozen 3,Red,Even,High,Column 3
965,14,Dozen 2,Red,Even,Low,Column 2
966,34,Dozen 3,Red,Even,High,Column 1
967,35,Dozen 3,Black,Odd,High,Column 2
968,31,Dozen 3,Black,Odd,High,Column 1
969,19,Dozen 2,Red,Odd,High,Column 1
970,31,Dozen 3,Black,Odd,High,Column 1
971,11,Dozen 1,Black,Odd,Low,Column 2
972,17,Dozen 2,Black,Odd,Low,Column 2
973,33,Dozen 3,Black,Odd,High,Column 3
974,17,Dozen 2,Black,Odd,Low,Column 2
975,6,Dozen 1,Black,Even,Low,Column 3
976,13,Dozen 2,Black,Odd,Low,Column 1
977,21,Dozen 2,Red,Odd,High,Column 3
978,3,Dozen 1,Red,Odd,Low,Column 3
979,34,Dozen 3,Red,Even,High,Column 1
980,35,Dozen 3,Black,Odd,High,Column 2
981,22,Dozen 2,Black,Even,High,Column 1
982,0,0,0,0,0,0
983,12,Dozen 1,Red,Even,Low,Column 3
984,15,Dozen 2,Black,Odd,Low,Column 3
985,33,Dozen 3,Black,Odd,High,Column 3
986,26,Dozen 3,Black,Even,High,Column 2
987,1,Dozen 1,Red,Odd,Low,Column 1
988,20,Dozen 2,Black,Even,High,Column 2
989,28,Dozen 3,Black,Even,High,Column 1
990,31,Dozen 3,Black,Odd,High,Column 1
991,18,Dozen 2,Red,Even,Low,Column 3
992,3,Dozen 1,Red,Odd,Low,Column 3
993,25,Dozen 3,Red,Odd,High,Column 1
994,5,Dozen 1,Red,Odd,Low,Column 2
995,16,Dozen 2,Red,Even,Low,Column 1
996,18,Dozen 2,Red,Even,Low,Column 3
997,23,Dozen 2,Red,Odd,High,Column 2
998,15,Dozen 2,Black,Odd,Low,Column 3
999,1,Dozen 1,Red,Odd,Low,Column 1
1000,6,Dozen 1,Black,Even,Low,Column 3
1001,5,Dozen 1,Red,Odd,Low,Column 2
1002,31,Dozen 3,Black,Odd,High,Column 1
1003,34,Dozen 3,Red,Even,High,Column 1
1004,24,Dozen 2,Black,Even,High,Column 3
1005,7,Dozen 1,Red,Odd,Low,Column 1
1006,11,Dozen 1,Black,Odd,Low,Column 2
1007,14,Dozen 2,Red,Even,Low,Column 2
1008,10,Dozen 1,Black,Even,Low,Column 1
1009,18,Dozen 2,Red,Even,Low,Column 3
1010,23,Dozen 2,Red,Odd,High,Column 2
1011,36,Dozen 3,Red,Even,High,Column 3
1012,33,Dozen 3,Black,Odd,High,Column 3
1013,34,Dozen 3,Red,Even,High,Column 1
1014,17,Dozen 2,Black,Odd,Low,Column 2
1015,30,Dozen 3,Red,Even,High,Column 3
1016,25,Dozen 3,Red,Odd,High,Column 1
1017,6,Dozen 1,Black,Even,Low,Column 3
1018,9,Dozen 1,Red,Odd,Low,Column 3
1019,7,Dozen 1,Red,Odd,Low,Column 1
1020,28,Dozen 3,Black,Even,High,Column 1
1021,14,Dozen 2,Red,Even,Low,Column 2
1022,9,Dozen 1,Red,Odd,Low,Column 3
1023,29,Dozen 3,Black,Odd,High,Column 2
1024,8,Dozen 1,Black,Even,Low,Column 2
1025,11,Dozen 1,Black,Odd,Low,Column 2
1026,25,Dozen 3,Red,Odd,High,Column 1
1027,5,Dozen 1,Red,Odd,Low,Column 2
1028,1,Dozen 1,Red,Odd,Low,Column 1
1029,23,Dozen 2,Red,Odd,High,Column 2
1030,21,Dozen 2,Red,Odd,High,Column 3
1031,9,Dozen 1,Red,Odd,Low,Column 3
1032,31,Dozen 3,Black,Odd,High,Column 1
1033,12,Dozen 1,Red,Even,Low,Column 3
1034,7,Dozen 1,Red,Odd,Low,Column 1
1035,4,Dozen 1,Black,Even,Low,Column 1
1036,0,0,0,0,0,0
1037,19,Dozen 2,Red,Odd,High,Column 1
1038,7,Dozen 1,Red,Odd,Low,Column 1
1039,23,Dozen 2,Red,Odd,High,Column 2
1040,17,Dozen 2,Black,Odd,Low,Column 2
1041,23,Dozen 2,Red,Odd,High,Column 2
1042,36,Dozen 3,Red,Even,High,Column 3
1043,3,Dozen 1,Red,Odd,Low,Column 3
1044,29,Dozen 3,Black,Odd,High,Column 2
1045,22,Dozen 2,Black,Even,High,Column 1
1046,13,Dozen 2,Black,Odd,Low,Column 1
1047,11,Dozen 1,Black,Odd,Low,Column 2
1048,0,0,0,0,0,0
1049,6,Dozen 1,Black,Even,Low,Column 3
1050,4,Dozen 1,Black,Even,Low,Column 1
1051,12,Dozen 1,Red,Even,Low,Column 3
1052,1,Dozen 1,Red,Odd,Low,Column 1
1053,29,Dozen 3,Black,Odd,High,Column 2
1054,17,Dozen 2,Black,Odd,Low,Column 2
1055,31,Dozen 3,Black,Odd,High,Column 1
1056,8,Dozen 1,Black,Even,Low,Column 2
1057,24,Dozen 2,Black,Even,High,Column 3
1058,8,Dozen 1,Black,Even,Low,Column 2
1059,16,Dozen 2,Red,Even,Low,Column 1
1060,36,Dozen 3,Red,Even,High,Column 3
1061,26,Dozen 3,Black,Even,High,Column 2
1062,21,Dozen 2,Red,Odd,High,Column 3
1063,23,Dozen 2,Red,Odd,High,Column 2
1064,11,Dozen 1,Black,Odd,Low,Column 2
1065,31,Dozen 3,Black,Odd,High,Column 1
1066,36,Dozen 3,Red,Even,High,Column 3
1067,32,Dozen 3,Red,Even,High,Column 2
1068,35,Dozen 3,Black,Odd,High,Column 2
1069,24,Dozen 2,Black,Even,High,Column 3
1070,36,Dozen 3,Red,Even,High,Column 3
1071,29,Dozen 3,Black,Odd,High,Column 2
1072,14,Dozen 2,Red,Even,Low,Column 2
1073,0,0,0,0,0,0
1074,19,Dozen 2,Red,Odd,High,Column 1
1075,5,Dozen 1,Red,Odd,Low,Column 2
1076,4,Dozen 1,Black,Even,Low,Column 1
1077,14,Dozen 2,Red,Even,Low,Column 2
1078,0,0,0,0,0,0
1079,29,Dozen 3,Black,Odd,High,Column 2
1080,14,Dozen 2,Red,Even,Low,Column 2
1081,4,Dozen 1,Black,Even,Low,Column 1
1082,16,Dozen 2,Red,Even,Low,Column 1
1083,31,Dozen 3,Black,Odd,High,Column 1
1084,3,Dozen 1,Red,Odd,Low,Column 3
1085,21,Dozen 2,Red,Odd,High,Column 3
1086,21,Dozen 2,Red,Odd,High,Column 3
1087,0,0,0,0,0,0
1088,9,Dozen 1,Red,Odd,Low,Column 3
1089,22,Dozen 2,Black,Even,High,Column 1
1090,26,Dozen 3,Black,Even,High,Column 2
1091,22,Dozen 2,Black,Even,High,Column 1
1092,22,Dozen 2,Black,Even,High,Column 1
1093,3,Dozen 1,Red,Odd,Low,Column 3
1094,16,Dozen 2,Red,Even,Low,Column 1
1095,31,Dozen 3,Black,Odd,High,Column 1
1096,31,Dozen 3,Black,Odd,High,Column 1
1097,27,Dozen 3,Red,Odd,High,Column 3
1098,14,Dozen 2,Red,Even,Low,Column 2
1099,17,Dozen 2,Black,Odd,Low,Column 2
1100,23,Dozen 2,Red,Odd,High,Column 2
1101,22,Dozen 2,Black,Even,High,Column 1
1102,10,Dozen 1,Black,Even,Low,Column 1
1103,0,0,0,0,0,0
1104,3,Dozen 1,Red,Odd,Low,Column 3
1105,34,Dozen 3,Red,Even,High,Column 1
1106,19,Dozen 2,Red,Odd,High,Column 1
1107,35,Dozen 3,Black,Odd,High,Column 2
1108,9,Dozen 1,Red,Odd,Low,Column 3
1109,3,Dozen 1,Red,Odd,Low,Column 3
1110,33,Dozen 3,Black,Odd,High,Column 3
1111,26,Dozen 3,Black,Even,High,Column 2
1112,15,Dozen 2,Black,Odd,Low,Column 3
1113,9,Dozen 1,Red,Odd,Low,Column 3
1114,28,Dozen 3,Black,Even,High,Column 1
1115,23,Dozen 2,Red,Odd,High,Column 2
1116,32,Dozen 3,Red,Even,High,Column 2
1117,3,Dozen 1,Red,Odd,Low,Column 3
1118,16,Dozen 2,Red,Even,Low,Column 1
1119,8,Dozen 1,Black,Even,Low,Column 2
1120,0,0,0,0,0,0
